code,Barcode,name,Compcode,Compname,Pack,Unit,Location,Expiry,Generic,Saltcode,Strength,saltcode1,Strength1,saltcode2,Strength2,saltcode3,Strength3,Saltcode4,Strength4,Saltcode5,Strength5,Substitute,Saltno,Prate,Tsr,Psc,ptax,Excise,Scm1,scm2,Srate,Sc,Saletype,Stax,Wsrate,Add_sc,Add_tsr,Costrate,opqty,Clqty,status,Vdt,Batchcode,cname_bc,Defqty,BarcodeQty,splrate,Mrp,Ssc,WsNet,SplNet,Hscm,Box,CommonItem,Sscm1,FDis,Sscm2,FDisP,currentScm,ScmFrom,ScmTo,CurrScm1,CurrScm2,TrimName,PresReq,Division,QScm,SconMrp,VAT,Margin,Inclusive,ItemCat,Gdn,PRateCase,PRateBox,Desc1,Desc2,MinQty,MaxQty,ItCase,TRate,Wr,Pic,Mfg,TempOpqty,TempClqty,TempAmt,TempAmt1,TempAmt2,TaxonMrp,ScmPer,IWeight,SubStrenght,ItemRef,MaxInvQty,MaxQtyWr,OpFreeQty,VATonSrate,Exon,ExPer,UnitType,MfgQty,mTag,DisContinue,MfgBy,Vol,VDisP,VDisS,FDisWR,LastYearCost,OpAddQty,SaleLessQty,SplDisQty,SplDisPer,MinGP,LockScm,FullName,RateLock,MinRate,PurExciseAsRate,PurNetRate,CostWFQ,LockBilling,SameBatchCost,EsCode,FdisPWS,ItemType,ItemGroup,HSNCode,CGST,SGST,IGST,GSTCess,IucCode,Flag,miscsettings,SyncMark
3489,,ICUFOS-O POW.,2,MICRO,1*8 GM.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,247.50,0.00,0.00,0.00,0.00,0,0,275.00,0.00,1,0.00,0.00,N,N,213.13,20,0,,03-Nov-21,N,Y,N,0,$0.00,$385.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ICUFOSOPOW,N,HEALTHCARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,20,20,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ICUFOS-O POW.,1,0,0,0,255.75,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3490,,URONEX TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,70.71,0.00,0.00,0.00,0.00,0,0,78.57,0.00,1,0.00,0.00,N,N,58.92,8,0,,03-Nov-21,N,Y,N,0,$0.00,$110.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,URONEXTAB,N,HEALTHCARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,8,8,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,URONEX TAB.,1,0,0,0,58.92,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3491,,URONEX-D CAP.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,166.50,0.00,0.00,0.00,0.00,0,0,185.00,0.00,1,0.00,0.00,N,N,166.50,10,8,,03-Nov-21,N,Y,N,0,$0.00,$259.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,URONEXDCAP,N,HEALTHCARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,10,20,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,URONEX-D CAP.,1,0,0,0,166.5,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3492,,ZAVA-SR-50 MG TAB.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,63.64,0.00,0.00,0.00,0.00,0,0,70.71,0.00,1,0.00,0.00,N,N,63.64,47,0,,03-Nov-21,N,Y,N,0,$0.00,$99.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ZAVASR50MGTAB,N,VECTOR,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,47,47,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ZAVA-SR-50 MG TAB.,1,0,0,0,63.64,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3493,,HIFENAC-SP TAB.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,85.99,0.00,0.00,0.00,0.00,0,0,95.54,0.00,1,0.00,0.00,N,N,85.99,287,446,,03-Nov-21,N,Y,N,0,$0.00,$133.75,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,HIFENACSPTAB,N,PHARMA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,99,81,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,HIFENAC-SP TAB.,1,0,0,0,85.99,N,0,0,0,00,0,30049069,6,6,12,0,,,,
3494,,DOLOPAR 120 MG SYP.,2,MICRO,1*60 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,26.35,0.00,0.00,0.00,0.00,0,0,29.28,0.00,1,0.00,0.00,N,N,23.95,63,60,,19-Nov-21,N,Y,N,0,$0.00,$40.99,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,DOLOPAR120MGSYP,N,NOVA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,133,220,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,DOLOPAR 120 MG SYP.,1,0,0,0,23.95,N,0,0,0,00,0,30049061,6,6,12,0,,,,
3495,,PALMIFLAM CAP.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,201.36,0.00,0.00,0.00,0.00,0,0,223.73,0.00,1,0.00,0.00,N,N,201.36,43,24,,30-Nov-21,N,Y,N,0,$0.00,$330.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PALMIFLAMCAP,N,AVANTA,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,21,40,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PALMIFLAM CAP.,1,0,0,0,201.36,N,0,0,0,00,0,21069099,9,9,18,0,,,,
3496,,DOLO-T TAB.,2,MICRO,1*15,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,129.21,0.00,0.00,0.00,0.00,0,0,143.57,0.00,1,0.00,0.00,N,N,107.68,61,0,,30-Nov-21,N,Y,N,0,$0.00,$201.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,DOLOTTAB,N,LABS,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,60,60,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,DOLO-T TAB.,1,0,0,0,107.68,N,0,0,0,00,0,30049079,6,6,12,0,,,,
3497,,MICROBACT-XL-100 MG SYP.,2,MICRO,1*30 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,52.71,0.00,0.00,0.00,0.00,0,0,58.57,0.00,1,0.00,0.00,N,N,47.91,17,3,,30-Nov-21,N,Y,N,0,$0.00,$82.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,MICROBACTXL100MGSYP,N,LABS,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,17,11,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,MICROBACT-XL-100 MG SYP.,1,0,0,0,47.91,N,0,0,0,00,0,30042064,6,6,12,0,,,,
3498,,MICROBACT-XL-200 MG SYP.,2,MICRO,1*30 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,73.44,0.00,0.00,0.00,0.00,0,0,81.60,0.00,1,0.00,0.00,N,N,66.76,18,1,,30-Nov-21,N,Y,N,0,$0.00,$114.24,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,MICROBACTXL200MGSYP,N,LABS,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,14,2,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,MICROBACT-XL-200 MG SYP.,1,0,0,0,66.76,N,0,0,0,00,0,30042064,6,6,12,0,,,,
3499,,FERTIGOOD-M TAB.,33,MESPA,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,238.59,0.00,0.00,0.00,0.00,0,0,265.10,0.00,1,0.00,0.00,N,N,216.90,60,0,,30-Nov-21,N,Y,N,0,$0.00,$391.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,FERTIGOODMTAB,N,MAIN,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,60,60,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,FERTIGOOD-M TAB.,1,0,0,0,216.9,N,0,0,0,00,0,210690,9,9,18,0,,,,
3500,,ECOTEARS-HA E/D.,1,INTAS,1*5ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,191.25,0.00,0.00,0.00,0.00,0,0,212.50,0.00,1,0.00,0.00,N,N,153.00,9,19,,02-Dec-21,N,Y,N,0,$0.00,$297.50,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ECOTEARSHAED,N,OPTIMA-1,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,IPLECOTEEDXXXX01,,12,10,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ECOTEARS-HA E/D.,1,0,0,0,153,N,0,0,0,00,0,30049029,6,6,12,0,,,,
3501,,SECALIA PLUS CREAM.,2,MICRO,1*100 GM.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,192.82,0.00,0.00,0.00,0.00,0,0,214.24,0.00,1,0.00,0.00,N,N,192.82,21,15,,09-Dec-21,N,Y,N,0,$0.00,$316.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,SECALIAPLUSCREAM,N,GRACIA,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,5,-13,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,SECALIA PLUS CREAM.,1,0,0,0,192.82,N,0,0,0,00,0,33049930,9,9,18,0,,,,
3502,,WOMENEX INJ.,1,INTAS,1* 1UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,,10-Dec-21,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,WOMENEXINJ,N,SYBELLA,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,WOMENEX INJ.,1,0,0,0,0,N,0,0,0,00,0,30019099,2.5,2.5,5,0,,,,
3503,,ARGIQUICK TAB.,33,MESPA,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,147.21,0.00,0.00,0.00,0.00,0,0,163.57,0.00,1,0.00,0.00,N,N,133.83,89,26,,14-Dec-21,N,Y,N,0,$0.00,$229.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ARGIQUICKTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,89,89,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ARGIQUICK TAB.,1,0,0,0,133.83,N,0,0,0,00,0,30049039,6,6,12,0,,,,
3504,,WOMENOX-40 [PFS].,1,INTAS,1*1 UNIT.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,322.47,0.00,0.00,0.00,0.00,0,0,358.30,0.00,1,0.00,0.00,N,N,140.11,193,437,,17-Dec-21,N,Y,N,0,$0.00,$470.33,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,WOMENOX40PFS,N,SYBELLA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,158,52,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,WOMENOX-40 [PFS].,1,0,0,0,140.11,N,0,0,0,00,0,30019091,2.5,2.5,5,0,,,,
3505,,LCD-125 MG TAB.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,18.86,0.00,0.00,0.00,0.00,0,0,20.96,0.00,1,0.00,0.00,N,N,18.86,178,65,,28-Dec-21,N,Y,N,0,$0.00,$29.34,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,LCD125MGTAB,N,ASTERA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,IPLLCDXXTB012500,,91,47,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,LCD-125 MG TAB.,1,0,0,0,18.86,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3506,,CARVIDON-MT-25 MG TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,154.29,0.00,0.00,0.00,0.00,0,0,171.43,0.00,1,0.00,0.00,N,N,154.29,19,9,,31-Dec-21,N,Y,N,0,$0.00,$240.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,CARVIDONMT25MGTAB,N,CARSYON-3,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,11,23,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,CARVIDON-MT-25 MG TAB.,1,0,0,0,154.29,N,0,0,0,00,0,30049039,6,6,12,0,,,,
3507,,PREGLIVE KIT.,27,LIVEON,1* KIT.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,975.66,0.00,0.00,0.00,0.00,0,0,1084.07,0.00,1,0.00,0.00,N,N,813.05,0,0,,09-Jan-22,N,Y,N,0,$0.00,"$1,599.00",$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PREGLIVEKIT,N,MAIN,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,,,,N,0,0,+++,N,0,,0,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PREGLIVE KIT.,1,0,0,0,975.66,N,0,0,0,00,0,21069099,9,9,18,0,,,,
3508,,ULIWELL-MF TAB.,27,LIVEON,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,351.00,0.00,0.00,0.00,0.00,0,0,390.00,0.00,1,0.00,0.00,N,N,292.50,3,0,,09-Jan-22,N,Y,N,0,$0.00,$546.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ULIWELLMFTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,3,3,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ULIWELL-MF TAB.,1,0,0,0,351,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3509,,HYTASONE INJ. PFS.,1,INTAS,,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,4000.00,0.00,0.00,0.00,0.00,0,0,4444.44,0.00,1,0.00,0.00,N,N,4000.00,1,0,,13-Jan-22,N,Y,N,0,$0.00,"$15,000.00",$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,HYTASONEINJPFS,N,INARA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,1,1,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,HYTASONE INJ. PFS.,1,0,0,0,4000,N,0,0,0,00,0,30043990,6,6,12,0,,,,
3510,,METAPRO-3D-25 MG TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,93.21,0.00,0.00,0.00,0.00,0,0,103.57,0.00,1,0.00,0.00,N,N,93.21,11,22,,18-Jan-22,N,Y,N,0,$0.00,$145.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,METAPRO3D25MGTAB,N,CARDICARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,9,6,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,METAPRO-3D-25 MG TAB.,1,0,0,0,93.21,N,0,0,0,00,0,30049079,6,6,12,0,,,,
3511,,METAPRO-3D-50 MG TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,111.21,0.00,0.00,0.00,0.00,0,0,123.57,0.00,1,0.00,0.00,N,N,111.21,39,18,,18-Jan-22,N,Y,N,0,$0.00,$173.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,METAPRO3D50MGTAB,N,CARDICARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,22,17,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,METAPRO-3D-50 MG TAB.,1,0,0,0,111.21,N,0,0,0,00,0,30049079,6,6,12,0,,,,
3512,,MECONERV FORTE INJ.,2,MICRO,1*1 UNIT.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,87.43,0.00,0.00,0.00,0.00,0,0,97.14,0.00,1,0.00,0.00,N,N,72.86,41,22,,18-Jan-22,N,Y,N,0,$0.00,$136.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,MECONERVFORTEINJ,N,HEALTHCARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,31,17,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,MECONERV FORTE INJ.,1,0,0,0,72.86,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3513,,DOLO-COLD TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,22.50,0.00,0.00,0.00,0.00,0,0,25.00,0.00,1,0.00,0.00,N,N,16.07,29,0,,20-Jan-22,N,Y,N,0,$0.00,$33.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,DOLOCOLDTAB,N,LABS,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,29,29,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,DOLO-COLD TAB.,1,0,0,0,16.07,N,0,0,0,00,0,30049069,6,6,12,0,,,,
3514,,MECONERV-Z TAB.,2,MICRO,1*15,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,109.83,0.00,0.00,0.00,0.00,0,0,122.03,0.00,1,0.00,0.00,N,N,91.53,18,62,,20-Jan-22,N,Y,N,0,$0.00,$180.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,MECONERVZTAB,N,NOVA,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,4,27,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,MECONERV-Z TAB.,1,0,0,0,91.53,N,0,0,0,00,0,21069099,9,9,18,0,,,,
3515,,PREGABID-D-50/20 MG CAP.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,107.36,0.00,0.00,0.00,0.00,0,0,119.29,0.00,1,0.00,0.00,N,N,107.36,66,41,,22-Jan-22,N,Y,N,0,$0.00,$167.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PREGABIDD5020MGCAP,N,ALECTA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,23,24,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PREGABID-D-50/20 MG CAP.,1,0,0,0,107.36,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3516,,PREGABID-D-75/20 MG CAP.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,168.43,0.00,0.00,0.00,0.00,0,0,187.14,0.00,1,0.00,0.00,N,N,168.43,27,45,,22-Jan-22,N,Y,N,0,$0.00,$262.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PREGABIDD7520MGCAP,N,ALECTA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,17,47,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PREGABID-D-75/20 MG CAP.,1,0,0,0,168.43,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3517,,PREGABID-D-75/30 MG CAP.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,184.50,0.00,0.00,0.00,0.00,0,0,205.00,0.00,1,0.00,0.00,N,N,184.50,29,27,,22-Jan-22,N,Y,N,0,$0.00,$287.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PREGABIDD7530MGCAP,N,ALECTA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,17,18,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PREGABID-D-75/30 MG CAP.,1,0,0,0,184.5,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3518,,CLAVILIP-40 MG CAP.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,167.14,0.00,0.00,0.00,0.00,0,0,185.71,0.00,1,0.00,0.00,N,N,167.14,18,0,,25-Jan-22,N,Y,N,0,$0.00,$260.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,CLAVILIP40MGCAP,N,VECTOR,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,18,18,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,CLAVILIP-40 MG CAP.,1,0,0,0,167.14,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3519,,LIPICURE-CV-40 MG CAP.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,200.74,0.00,0.00,0.00,0.00,0,0,223.04,0.00,1,0.00,0.00,N,N,200.74,2,13,,25-Jan-22,N,Y,N,0,$0.00,$312.25,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,LIPICURECV40MGCAP,N,XENITH,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,37,27,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,LIPICURE-CV-40 MG CAP.,1,0,0,0,200.74,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3520,,LCD-275 MG TAB.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,32.36,0.00,0.00,0.00,0.00,0,0,35.96,0.00,1,0.00,0.00,N,N,32.36,15,30,,11-Feb-22,N,Y,N,0,$0.00,$50.34,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,LCD275MGTAB,N,ASTERA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,IPLLCDXXTB027500,,15,15,,,,N,0,0,+++,N,0,,0,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,LCD-275 MG TAB.,1,0,0,0,32.36,N,0,0,0,00,0,30049099,6,6,12,0,,,,
3521,,RIFCRED-M TAB.,18,VIRACARE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,160.88,0.00,0.00,0.00,0.00,0,0,182.50,0.00,1,0.00,0.00,N,N,146.26,61,87,,13-Feb-22,N,Y,N,0,$0.00,$250.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,RIFCREDMTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,100,118,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,RIFCRED-M TAB.,1,0,0,0,146.26,N,0,0,0,00,0,300490,6,6,12,0,,,,
3522,,FEEDBIBZ GRANULES.,27,LIVEON,1*5 GM.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,66.51,0.00,0.00,0.00,0.00,0,0,73.90,0.00,1,0.00,0.00,N,N,60.46,0,0,,13-Feb-22,N,Y,N,0,$0.00,$109.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,FEEDBIBZGRANULES,N,MAIN,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,FEEDBIBZ GRANULES.,1,0,0,0,66.51,N,0,0,0,00,0,21069099,9,9,18,0,,,,
3523,,LACOTIDE SYP.,1,INTAS,1*200 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,366.26,0.00,0.00,0.00,0.00,0,0,406.96,0.00,1,0.00,0.00,N,N,366.26,1,4,,16-Feb-22,N,Y,N,0,$0.00,$569.75,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,LACOTIDESYP,N,ALECTA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,5,8,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,LACOTIDE SYP.,1,0,0,0,366.26,N,0,0,0,00,0,30049082,6,6,12,0,,,,
3524,,LINAPRIDE-5 TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,82.93,0.00,0.00,0.00,0.00,0,0,92.14,0.00,1,0.00,0.00,N,N,82.93,205,-13,,23-Feb-22,N,Y,N,0,$0.00,$129.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,LINAPRIDE5TAB,N,DTF-2,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,-6,42,,,,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,LINAPRIDE-5 TAB.,1,0,0,0,82.93,N,0,0,0,00,0,30049099,6,6,12,0,,,,
